CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
713964858,Existing Customer,51,M,2,Graduate,Divorced,$120K +,Blue,41,4,2,3,2792,887,1905,0.793,4074,81,0.8,0.318
717545808,Existing Customer,44,F,4,Post-Graduate,Single,Less than $40K,Blue,32,3,1,2,2900,1987,913,0.667,4549,70,0.75,0.685
771232533,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,33,3,3,3,2267,1283,984,0.761,4249,81,0.8,0.566
710883483,Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue,34,3,3,3,4189,2066,2123,0.686,4661,85,0.735,0.493
801715383,Attrited Customer,45,M,4,Graduate,Married,$60K - $80K,Blue,39,6,3,2,12890,0,12890,0.576,2216,51,0.545,0
719594433,Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,26,6,1,2,3269,1434,1835,0.63,4672,66,0.65,0.439
716310633,Existing Customer,59,F,1,Post-Graduate,Single,Less than $40K,Blue,36,6,2,2,2759,2481,278,0.588,5037,84,0.68,0.899
714188883,Attrited Customer,46,F,5,Doctorate,Single,Less than $40K,Blue,37,3,2,2,1787,0,1787,0.654,2345,36,0.286,0
772437633,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Blue,33,4,2,3,6854,0,6854,0.703,4578,72,0.756,0
708536283,Attrited Customer,35,M,1,Doctorate,Single,$80K - $120K,Blue,27,3,2,2,2904,2517,387,0.624,2653,46,0.586,0.867
772569033,Existing Customer,44,M,0,High School,Divorced,$80K - $120K,Blue,34,5,2,2,5293,1236,4057,0.848,4572,90,0.8,0.234
714443883,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,49,4,2,1,1781,0,1781,0.57,4593,81,0.8,0
710369658,Existing Customer,50,M,3,Unknown,Married,$60K - $80K,Blue,36,4,3,2,3276,2353,923,0.725,4488,92,0.736,0.718
788440083,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Silver,48,5,3,3,34516,1384,33132,0.625,3807,82,0.864,0.04
773332908,Existing Customer,48,M,4,High School,Unknown,$60K - $80K,Blue,30,3,3,2,14670,1900,12770,0.806,4221,83,0.766,0.13
709307808,Attrited Customer,59,F,2,High School,Married,$40K - $60K,Blue,36,3,3,3,4375,0,4375,0.621,2507,53,0.472,0
712507758,Existing Customer,36,F,2,College,Unknown,Unknown,Blue,24,6,3,3,3448,1903,1545,0.841,5471,87,0.642,0.552
715701033,Attrited Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,33,5,3,3,2111,1761,350,0.753,2112,46,0.769,0.834
718478883,Existing Customer,55,F,2,College,Single,Less than $40K,Blue,36,4,1,3,3123,0,3123,0.513,4424,81,0.723,0
788734158,Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue,19,5,3,2,8374,0,8374,0.885,4493,59,1.034,0
794490858,Existing Customer,48,F,1,High School,Married,$40K - $60K,Silver,28,3,1,2,15713,1387,14326,0.904,4775,61,0.605,0.088
718397658,Existing Customer,60,F,0,Unknown,Single,$40K - $60K,Blue,36,6,3,2,4115,1231,2884,0.745,3627,61,1.179,0.299
718826883,Attrited Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,6925,0,6925,0.821,2506,36,0.44,0
716733933,Existing Customer,42,F,2,High School,Married,Unknown,Blue,30,5,3,2,1898,725,1173,0.664,5051,64,1.065,0.382
809307108,Existing Customer,44,F,1,High School,Single,Unknown,Blue,39,4,3,2,2021,1182,839,0.794,4209,77,0.833,0.585
778671483,Existing Customer,33,F,3,Uneducated,Single,Less than $40K,Blue,13,5,3,3,1630,1008,622,0.695,4143,67,0.595,0.618
815504583,Attrited Customer,48,F,4,Graduate,Single,$40K - $60K,Blue,43,3,2,4,1538,0,1538,0.684,2275,43,0.483,0
789319458,Existing Customer,48,M,5,Uneducated,Single,$60K - $80K,Blue,38,6,2,3,22639,1481,21158,0.703,4219,65,0.477,0.065
710382108,Existing Customer,39,F,3,Post-Graduate,Married,Less than $40K,Blue,19,5,1,2,2452,2423,29,0.778,4204,63,0.8,0.988
720895533,Existing Customer,32,F,4,Unknown,Married,Less than $40K,Blue,22,6,3,3,1438.3,1056,382.3,0.986,4885,78,1.053,0.734
709891608,Attrited Customer,41,M,2,High School,Married,$120K +,Blue,24,5,2,3,9924,0,9924,0.517,1949,43,0.483,0
717136533,Existing Customer,37,F,2,Uneducated,Single,Less than $40K,Blue,26,4,2,2,2586,835,1751,0.721,4883,73,0.825,0.323
790164408,Existing Customer,59,F,1,Unknown,Married,Less than $40K,Blue,52,6,3,3,2308,2094,214,0.722,4869,77,0.75,0.907
795613233,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,42,4,2,0,10514,1494,9020,0.649,4949,76,0.81,0.142
709009833,Existing Customer,54,M,3,Graduate,Married,$40K - $60K,Blue,44,3,3,3,1655,0,1655,0.766,4621,67,0.675,0
720054183,Existing Customer,41,F,2,Graduate,Single,$40K - $60K,Blue,25,4,2,2,2768,2228,540,0.864,5112,86,0.87,0.805
713193408,Existing Customer,59,F,0,Unknown,Single,Less than $40K,Blue,52,3,3,3,2533,2076,457,0.738,3816,75,0.829,0.82
801508383,Existing Customer,48,M,2,Graduate,Married,$80K - $120K,Blue,42,6,3,2,25658,1721,23937,0.592,4498,85,0.635,0.067
711949683,Attrited Customer,55,F,2,College,Divorced,$40K - $60K,Blue,36,6,2,3,4410,2517,1893,0.53,1883,44,0.63,0.571
787747308,Attrited Customer,49,F,4,Uneducated,Unknown,Less than $40K,Blue,39,6,3,2,3468,2517,951,0.746,2494,39,0.345,0.726
720064158,Existing Customer,51,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,2,3,1438.3,0,1438.3,0.709,4323,70,0.667,0
779104608,Attrited Customer,34,F,3,High School,Unknown,Unknown,Blue,15,5,1,3,1438.3,0,1438.3,0.689,2819,48,0.6,0
715477233,Existing Customer,55,F,1,High School,Unknown,Unknown,Blue,36,3,2,3,6968,1430,5538,0.95,4037,69,1.029,0.205
719524383,Existing Customer,35,F,3,Graduate,Single,$40K - $60K,Blue,22,3,1,3,2441,1670,771,0.697,4105,73,0.553,0.684
713804883,Attrited Customer,46,F,4,Post-Graduate,Single,Less than $40K,Blue,37,3,2,2,1836,0,1836,0.323,1799,28,0.167,0
710359458,Existing Customer,50,F,1,Graduate,Married,$40K - $60K,Blue,36,5,1,3,2560,1807,753,0.995,4456,70,0.522,0.706
716311683,Existing Customer,43,M,4,College,Married,$80K - $120K,Blue,36,4,1,2,32733,1448,31285,0.655,3452,54,0.862,0.044
753795633,Attrited Customer,48,F,2,Uneducated,Married,Less than $40K,Blue,41,5,3,2,2964,2517,447,0.699,2327,38,0.81,0.849
780076833,Existing Customer,44,M,1,Unknown,Unknown,$80K - $120K,Blue,29,6,1,2,8315,1008,7307,0.718,4088,66,0.61,0.121
716019333,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,56,6,3,3,2279,1789,490,0.865,4091,82,0.907,0.785
820657083,Existing Customer,53,M,4,College,Single,$80K - $120K,Silver,48,5,1,2,34516,800,33716,0.804,3819,72,0.6,0.023
716901858,Existing Customer,49,M,4,Doctorate,Married,$40K - $60K,Blue,39,5,1,2,1438.3,0,1438.3,0.562,3691,77,0.51,0
756571983,Existing Customer,45,F,3,High School,Single,Less than $40K,Blue,36,6,2,3,2020,1103,917,0.942,4951,85,0.932,0.546
817607358,Attrited Customer,44,F,2,High School,Unknown,Unknown,Gold,35,3,3,3,34516,0,34516,0.767,2227,44,0.63,0
778268508,Existing Customer,56,F,2,Uneducated,Single,Unknown,Blue,47,5,2,1,5261,1966,3295,0.672,4448,86,0.792,0.374
778984383,Existing Customer,43,F,3,High School,Married,Unknown,Blue,31,3,3,1,2692,2039,653,0.853,4622,73,0.78,0.757
720771933,Existing Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,5,2,1,1994,0,1994,0.829,4434,69,0.568,0
748827033,Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Blue,37,5,2,3,3290,0,3290,0.841,4780,84,0.615,0
712591983,Existing Customer,52,F,5,Graduate,Single,$40K - $60K,Blue,41,4,2,3,3035,1960,1075,0.566,4104,79,0.927,0.646
712181658,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,36,4,3,1,2407,1552,855,0.62,4983,86,0.755,0.645
712297683,Attrited Customer,47,F,3,College,Married,Less than $40K,Blue,35,6,3,2,1781,0,1781,0.693,2196,35,0.75,0
714684933,Attrited Customer,40,F,1,Uneducated,Married,Less than $40K,Blue,28,5,2,3,3680,0,3680,0.729,2725,41,0.577,0
720742083,Attrited Customer,48,F,4,Unknown,Married,Less than $40K,Blue,36,4,3,3,2740,2425,315,0.816,2431,46,0.394,0.885
772310958,Existing Customer,42,F,2,Graduate,Married,Less than $40K,Blue,31,4,6,3,4311,822,3489,0.722,4965,94,0.541,0.191
715343883,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,32,5,3,3,1931,1297,634,1.037,4693,66,0.833,0.672
720470133,Existing Customer,59,M,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,3604,1483,2121,0.597,4576,87,0.706,0.411
710420133,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,6,2,2,2190,0,2190,0.63,4416,68,0.581,0
720933408,Existing Customer,56,F,2,Uneducated,Unknown,Less than $40K,Blue,36,3,1,2,8438,1825,6613,0.589,4798,89,0.712,0.216
716304483,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,36,3,2,3,3413,2372,1041,0.7,5029,86,0.792,0.695
719534058,Existing Customer,26,F,0,Graduate,Unknown,Less than $40K,Blue,14,3,2,1,2163,1942,221,0.582,4380,57,0.781,0.898
710515308,Existing Customer,42,F,1,Graduate,Single,Less than $40K,Blue,36,4,3,1,3595,1904,1691,0.891,5025,84,0.647,0.53
797241108,Existing Customer,47,M,1,Graduate,Married,$120K +,Blue,41,5,3,3,9036,1080,7956,0.742,4500,83,0.66,0.12
708884658,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,31,5,1,1,2315,1565,750,0.873,4828,90,0.8,0.676
794475483,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,27,4,3,2,34516,1043,33473,0.69,4654,59,0.639,0.03
714315858,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,37,6,1,3,4008,1650,2358,1,5429,71,0.732,0.412
717217983,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,30,6,2,3,3143,2517,626,0.959,5409,79,0.881,0.801
721124658,Attrited Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue,27,4,2,3,3427,0,3427,0.5,2625,63,0.5,0
716753058,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Blue,28,6,2,2,2699,564,2135,0.683,4813,78,0.814,0.209
711069483,Existing Customer,40,F,2,Graduate,Single,Less than $40K,Blue,36,6,2,2,1538,0,1538,0.706,4884,79,0.881,0
708478233,Existing Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,36,4,2,2,5573,1238,4335,0.624,4348,90,0.837,0.222
710783358,Existing Customer,46,M,3,High School,Unknown,$80K - $120K,Blue,35,5,3,2,2570,1764,806,0.786,4442,85,0.771,0.686
713710383,Existing Customer,43,M,2,High School,Unknown,$80K - $120K,Blue,30,4,2,1,18008,2517,15491,0.775,2659,55,0.833,0.14
720815208,Attrited Customer,52,M,0,High School,Single,$120K +,Blue,39,5,3,3,34516,216,34300,0.556,2395,47,0.306,0.006
721338783,Existing Customer,49,F,4,Uneducated,Married,Unknown,Blue,36,3,2,3,13483,2517,10966,0.733,3427,72,0.6,0.187
714121983,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,42,4,2,3,4349,1400,2949,0.641,4694,84,0.75,0.322
715061733,Existing Customer,42,M,3,College,Single,$60K - $80K,Blue,36,4,1,3,11698,1060,10638,1.282,3539,81,0.929,0.091
720520308,Attrited Customer,46,F,4,Graduate,Married,Less than $40K,Blue,28,4,2,3,8318,2517,5801,0.69,2427,52,0.625,0.303
806908608,Existing Customer,46,F,2,Unknown,Married,Less than $40K,Blue,41,5,2,3,1438.3,0,1438.3,0.691,3942,78,1.229,0
798972183,Attrited Customer,49,F,2,Unknown,Single,$40K - $60K,Blue,43,1,3,2,1643,526,1117,0.829,2520,38,0.583,0.32
715030308,Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue,27,5,1,2,1503,929,574,0.892,4680,67,0.971,0.618
708244458,Existing Customer,47,F,2,Unknown,Married,Less than $40K,Blue,35,3,3,2,2793,1517,1276,0.712,3485,72,0.895,0.543
789479058,Existing Customer,45,F,4,College,Divorced,$40K - $60K,Blue,37,5,3,3,1438.3,0,1438.3,0.835,4459,66,0.833,0
784998108,Existing Customer,33,M,3,High School,Married,$80K - $120K,Blue,22,5,3,2,9094,0,9094,0.631,4203,76,0.727,0
711808383,Existing Customer,50,M,3,Graduate,Divorced,$60K - $80K,Blue,39,5,1,3,6362,1709,4653,1.016,4476,85,0.735,0.269
770839608,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,47,6,1,1,2394,1427,967,0.803,4611,82,0.783,0.596
713866308,Existing Customer,45,M,4,Unknown,Single,$60K - $80K,Blue,36,5,2,1,15100,2004,13096,0.9,4135,76,0.689,0.133
714250908,Attrited Customer,53,F,2,Graduate,Married,Less than $40K,Blue,47,3,4,2,2927,2517,410,0.419,2231,60,0.875,0.86
739317558,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,Blue,35,4,3,3,9030,2369,6661,0.662,4899,84,0.867,0.262
718702908,Existing Customer,53,F,2,Unknown,Single,Less than $40K,Blue,36,6,2,1,1543,1041,502,0.92,4312,84,0.647,0.675
720644883,Existing Customer,53,F,1,College,Married,Unknown,Blue,40,3,2,1,4941,1867,3074,0.73,5104,87,0.851,0.378
717182883,Existing Customer,33,F,1,High School,Married,Unknown,Blue,36,3,2,2,2279,1432,847,0.855,4169,74,0.947,0.628
719384433,Attrited Customer,44,F,3,High School,Divorced,Less than $40K,Blue,28,5,2,3,1877,1203,674,0.654,2581,57,0.781,0.641
787301208,Existing Customer,52,M,2,Uneducated,Divorced,$40K - $60K,Blue,46,5,1,1,1438.3,0,1438.3,0.706,3763,74,0.85,0
720924633,Existing Customer,40,F,5,Graduate,Unknown,Less than $40K,Blue,27,4,2,1,1438.3,0,1438.3,0.984,4397,73,0.553,0
721316358,Existing Customer,41,M,3,High School,Married,$60K - $80K,Blue,28,5,1,1,9577,632,8945,0.379,4086,62,0.771,0.066
716118633,Existing Customer,43,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,36,6,1,1,5427,2177,3250,0.824,4328,73,0.622,0.401
789880533,Attrited Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,36,5,3,4,5913,1651,4262,0.79,2404,39,0.56,0.279
711221958,Attrited Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,26,3,2,2,2867,0,2867,0.703,2646,41,0.464,0
715510683,Existing Customer,40,F,1,High School,Single,Less than $40K,Blue,29,3,2,2,2506,1362,1144,0.844,4665,82,0.745,0.543
718689258,Existing Customer,39,F,2,Doctorate,Married,$40K - $60K,Blue,29,5,2,3,1693,1101,592,0.778,4203,87,0.851,0.65
716368008,Attrited Customer,54,F,1,Graduate,Married,Unknown,Blue,36,4,2,2,3137,959,2178,1.008,2925,41,0.414,0.306
712092783,Attrited Customer,47,F,3,Doctorate,Single,Less than $40K,Blue,40,6,2,3,2437,0,2437,0.664,2027,42,0.448,0
789541458,Existing Customer,35,F,1,High School,Married,Less than $40K,Blue,28,6,0,2,1438.3,977,461.3,1.189,4840,85,1.073,0.679
719539458,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,41,5,3,3,3913,0,3913,0.722,5170,93,0.86,0
713082708,Existing Customer,41,F,2,High School,Married,Less than $40K,Blue,36,6,2,2,4953,991,3962,0.342,4183,67,0.489,0.2
794665608,Existing Customer,48,F,3,Graduate,Single,$40K - $60K,Blue,33,4,2,3,5724,582,5142,0.817,4510,59,0.903,0.102
712827258,Existing Customer,37,M,3,Uneducated,Married,$40K - $60K,Blue,25,5,0,3,1438.3,0,1438.3,1.023,5046,77,0.925,0
714525633,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,2,1886,1023,863,0.708,4233,81,0.884,0.542
708726708,Attrited Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,36,6,2,3,1451,599,852,0.752,2192,35,0.458,0.413
768498258,Existing Customer,47,F,1,High School,Married,Unknown,Blue,41,3,2,3,2950,1642,1308,0.8,4740,83,0.694,0.557
712767858,Attrited Customer,42,F,0,College,Single,$40K - $60K,Blue,30,5,2,3,1438.3,1223,215.3,0.491,2181,43,0.593,0.85
709231683,Existing Customer,36,F,2,Graduate,Unknown,$40K - $60K,Blue,23,6,2,3,2024,901,1123,0.659,4861,84,0.75,0.445
712445583,Attrited Customer,33,F,0,College,Single,Unknown,Blue,15,3,1,4,2299,0,2299,0.663,2323,47,0.469,0
711461658,Existing Customer,47,M,1,High School,Married,$40K - $60K,Blue,29,5,3,2,3291,1197,2094,0.672,3228,82,0.708,0.364
713891133,Attrited Customer,41,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,2,1438.3,834,604.3,0.407,1890,43,0.387,0.58
710074458,Existing Customer,41,F,5,High School,Divorced,Less than $40K,Blue,34,3,1,3,2137,996,1141,0.625,4290,90,0.875,0.466
779279883,Attrited Customer,60,F,2,High School,Married,Less than $40K,Blue,42,3,3,2,1438.3,0,1438.3,0.061,1628,42,0.077,0
719674533,Existing Customer,48,M,3,Unknown,Single,$80K - $120K,Blue,44,5,1,3,16794,1527,15267,0.912,4040,76,0.689,0.091
716535408,Existing Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,32,3,1,3,12219,1462,10757,0.558,3843,69,0.605,0.12
710319108,Existing Customer,54,F,2,High School,Married,Less than $40K,Blue,47,4,2,3,1804,1298,506,0.758,4542,73,0.921,0.72
714777858,Existing Customer,60,F,2,Unknown,Married,Less than $40K,Blue,36,6,3,2,2343,2066,277,0.72,4858,69,0.917,0.882
769974258,Existing Customer,44,M,3,Post-Graduate,Single,$80K - $120K,Blue,38,5,2,3,19724,0,19724,0.644,3830,82,0.673,0
717819633,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,42,6,1,2,3949,1463,2486,1.072,4124,57,0.839,0.37
712953483,Attrited Customer,64,F,0,Graduate,Single,Less than $40K,Blue,36,1,3,4,1682,0,1682,0.75,1811,39,0.5,0
779029458,Attrited Customer,54,F,1,Post-Graduate,Single,Less than $40K,Blue,35,4,3,3,1724,0,1724,0.67,2725,47,0.424,0
721321383,Existing Customer,50,F,3,Doctorate,Married,Less than $40K,Blue,41,3,3,2,2372,1148,1224,0.872,4418,80,0.818,0.484
716973333,Existing Customer,40,M,3,Uneducated,Married,$120K +,Blue,28,3,3,2,4642,1676,2966,0.615,5080,76,0.81,0.361
709946658,Existing Customer,49,F,4,College,Single,$40K - $60K,Blue,30,5,3,3,2765,1211,1554,0.736,4629,58,0.706,0.438
709243533,Existing Customer,49,F,2,Unknown,Single,Less than $40K,Blue,41,5,3,2,2555,1815,740,0.847,4552,75,0.829,0.71
709999308,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Blue,40,3,2,2,3150,0,3150,0.75,3477,78,0.857,0
712389108,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,2570,2107,463,0.651,4058,83,0.766,0.82
712305333,Existing Customer,59,M,0,Graduate,Single,$60K - $80K,Blue,53,4,2,2,4386,2505,1881,0.806,4064,65,0.806,0.571
812785158,Existing Customer,42,M,4,Uneducated,Married,Less than $40K,Blue,37,4,3,2,2411,1797,614,0.607,4331,63,0.5,0.745
765459858,Attrited Customer,47,M,3,Graduate,Divorced,Less than $40K,Blue,40,4,4,3,6397,0,6397,0.632,2511,56,0.556,0
714894708,Attrited Customer,53,M,1,Uneducated,Unknown,$120K +,Blue,45,4,4,2,23958,2517,21441,0.702,2777,45,0.552,0.105
711296508,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,42,5,2,3,2608,2455,153,0.886,4776,85,0.889,0.941
795713058,Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,39,3,1,2,4409,1753,2656,0.55,4292,76,0.652,0.398
789487308,Existing Customer,48,M,2,Doctorate,Single,$60K - $80K,Blue,39,3,2,2,10033,0,10033,0.644,4106,78,0.902,0
720130233,Attrited Customer,48,M,2,High School,Single,$60K - $80K,Blue,36,4,3,1,1641,0,1641,0.791,2536,45,0.364,0
789047208,Existing Customer,57,F,2,High School,Single,Less than $40K,Blue,45,4,1,3,2454,1610,844,1.036,4983,79,0.795,0.656
715864983,Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,43,5,2,2,1978,0,1978,0.641,4870,83,0.844,0
708765933,Existing Customer,46,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,3,2,2,5464,887,4577,0.554,4866,81,0.62,0.162
809320908,Existing Customer,42,M,3,High School,Single,$60K - $80K,Blue,37,3,3,3,5951,0,5951,0.742,4160,84,0.867,0
779324358,Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,31,6,1,3,2381,1603,778,0.687,4013,79,0.756,0.673
713730108,Existing Customer,48,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,38,3,2,2,11596,1258,10338,0.426,4686,67,0.675,0.108
711783483,Existing Customer,55,F,3,Post-Graduate,Single,$40K - $60K,Blue,46,4,3,2,5162,984,4178,0.842,3562,72,0.895,0.191
719294433,Existing Customer,63,F,1,Uneducated,Single,Unknown,Blue,55,4,3,1,16312,520,15792,0.806,4366,68,0.659,0.032
718279008,Attrited Customer,44,M,3,High School,Single,$60K - $80K,Silver,36,5,2,3,25276,0,25276,0.849,2282,38,0.583,0
721238508,Existing Customer,38,F,3,High School,Single,Less than $40K,Blue,26,3,3,3,1939,1484,455,0.576,4790,77,0.75,0.765
709365483,Existing Customer,45,F,2,Doctorate,Divorced,$40K - $60K,Blue,36,5,3,3,2788,1826,962,0.521,4437,67,0.595,0.655
718477983,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,42,4,2,3,1438.3,1108,330.3,0.782,4776,90,0.765,0.77
719809533,Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,36,6,1,4,2448,1969,479,0.713,5066,84,0.75,0.804
717239133,Existing Customer,52,F,1,College,Married,Unknown,Blue,40,5,3,1,10317,642,9675,0.553,3939,60,0.875,0.062
814091058,Attrited Customer,38,F,1,College,Single,Less than $40K,Blue,33,6,2,3,3119,2517,602,0.722,2492,50,0.515,0.807
710555433,Attrited Customer,42,F,4,Graduate,Single,Less than $40K,Blue,36,6,2,2,2803,0,2803,0.623,2216,40,0.6,0
770956158,Existing Customer,43,F,4,Graduate,Unknown,Less than $40K,Blue,30,3,2,1,2397,2151,246,0.839,4140,68,0.744,0.897
718263108,Attrited Customer,44,F,3,Unknown,Divorced,Less than $40K,Blue,32,3,3,2,1693,1457,236,0.919,2829,42,0.615,0.861
715984908,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,2,2866,1882,984,0.803,4850,84,0.826,0.657
711020358,Existing Customer,52,F,3,Uneducated,Unknown,$40K - $60K,Blue,36,5,2,2,2498,1650,848,0.673,4434,79,0.837,0.661
788769783,Existing Customer,42,F,4,College,Divorced,Less than $40K,Blue,23,6,1,3,1878,1024,854,0.76,4707,74,0.897,0.545
715496808,Existing Customer,53,F,1,Graduate,Married,$40K - $60K,Blue,36,6,3,3,2712,2487,225,0.571,4159,69,0.683,0.917
779931783,Attrited Customer,52,M,2,High School,Single,$120K +,Blue,38,6,3,3,34516,0,34516,0.639,2213,47,0.382,0
818763033,Existing Customer,34,F,3,Graduate,Married,$40K - $60K,Blue,29,6,1,1,6169,2517,3652,1.117,4794,71,0.69,0.408
711953358,Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,35,4,2,2,6205,2264,3941,0.773,4605,88,0.725,0.365
716485308,Existing Customer,43,F,2,Unknown,Unknown,Less than $40K,Blue,36,4,3,3,1780,1541,239,0.839,5008,93,0.722,0.866
716432658,Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,36,5,2,1,1438.3,0,1438.3,0.646,4490,65,0.625,0
712691883,Attrited Customer,41,F,2,High School,Married,Less than $40K,Blue,36,3,2,2,2811,2404,407,0.491,2245,41,0.464,0.855
712611108,Attrited Customer,59,F,1,Unknown,Single,Less than $40K,Blue,53,5,6,2,7501,2517,4984,0.663,2280,49,0.531,0.336
716245833,Existing Customer,62,M,1,Graduate,Unknown,Less than $40K,Blue,36,6,3,2,2856,2517,339,0.615,4473,67,0.489,0.881
780052008,Existing Customer,37,M,3,Unknown,Single,$80K - $120K,Blue,22,4,2,2,29898,1414,28484,0.453,3883,68,0.7,0.047
